trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,start_service_area_id,end_service_area_id,start_service_area_radius,end_service_area_radius,continuous_pickup,continuous_drop_off,pickup_area_id,drop_off_area_id,pickup_service_area_radius,drop_off_service_area_radius
439_holiday,21:12:00,21:12:00,70171,8,San Francisco,0,0,27117.3871635043,1,,,,,1,1,,,,
439_holiday,21:15:00,21:15:00,70161,9,San Francisco,0,0,29128.1469454012,1,,,,,1,1,,,,
439_holiday,21:19:00,21:19:00,70151,10,San Francisco,0,0,30879.3635371845,1,,,,,1,1,,,,
439_holiday,21:23:00,21:23:00,70141,11,San Francisco,0,0,34731.2126458671,1,,,,,1,1,,,,
439_holiday,21:28:00,21:28:00,70131,12,San Francisco,0,0,38225.4226275833,1,,,,,1,1,,,,
439_holiday,21:32:00,21:32:00,70121,13,San Francisco,0,0,40210.9430119817,1,,,,,1,1,,,,
439_holiday,21:35:00,21:35:00,70111,14,San Francisco,0,0,42904.3153565186,1,,,,,1,1,,,,
439_holiday,21:39:00,21:39:00,70101,15,San Francisco,0,0,44893.8879211699,1,,,,,1,1,,,,
439_holiday,21:42:00,21:42:00,70091,16,San Francisco,0,0,47027.4616466382,1,,,,,1,1,,,,
439_holiday,21:46:00,21:46:00,70081,17,San Francisco,0,0,49351.8785008143,1,,,,,1,1,,,,
439_holiday,21:50:00,21:50:00,70071,18,San Francisco,0,0,51124.7067046011,1,,,,,1,1,,,,
439_holiday,21:53:00,21:53:00,70061,19,San Francisco,0,0,53675.2522313035,1,,,,,1,1,,,,
439_holiday,21:58:00,21:58:00,70051,20,San Francisco,0,0,57827.7150244977,1,,,,,1,1,,,,
439_holiday,22:03:00,22:03:00,70041,21,San Francisco,0,0,60796.6915301737,1,,,,,1,1,,,,
439_holiday,22:09:00,22:09:00,70031,22,San Francisco,0,0,67471.8758991884,1,,,,,1,1,,,,
439_holiday,22:15:00,22:15:00,70021,23,San Francisco,0,0,72890.3395752972,1,,,,,1,1,,,,
439_holiday,22:22:00,22:22:00,70011,24,San Francisco,0,0,75413.4853754201,1,,,,,1,1,,,,
422_holiday,8:07:00,8:07:00,70012,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
422_holiday,8:11:00,8:11:00,70022,2,San Jose Diridon,0,0,2521.9493493327,1,,,,,1,1,,,,
422_holiday,8:18:00,8:18:00,70032,3,San Jose Diridon,0,0,8397.8479491068,1,,,,,1,1,,,,
422_holiday,8:24:00,8:24:00,70042,4,San Jose Diridon,0,0,15088.0092277266,1,,,,,1,1,,,,
422_holiday,8:30:00,8:30:00,70052,5,San Jose Diridon,0,0,18052.8628122446,1,,,,,1,1,,,,
422_holiday,8:34:00,8:34:00,70062,6,San Jose Diridon,0,0,22207.6548813605,1,,,,,1,1,,,,
422_holiday,8:38:00,8:38:00,70072,7,San Jose Diridon,0,0,24756.8268536440,1,,,,,1,1,,,,
422_holiday,8:41:00,8:41:00,70082,8,San Jose Diridon,0,0,26517.3454040895,1,,,,,1,1,,,,
422_holiday,8:45:00,8:45:00,70092,9,San Jose Diridon,0,0,28824.0211611804,1,,,,,1,1,,,,
422_holiday,8:48:00,8:48:00,70102,10,San Jose Diridon,0,0,30973.0132862351,1,,,,,1,1,,,,
422_holiday,8:52:00,8:52:00,70112,11,San Jose Diridon,0,0,32977.8777135427,1,,,,,1,1,,,,
422_holiday,8:56:00,8:56:00,70122,12,San Jose Diridon,0,0,35672.8824949724,1,,,,,1,1,,,,
422_holiday,8:59:00,8:59:00,70132,13,San Jose Diridon,0,0,37663.7600330364,1,,,,,1,1,,,,
422_holiday,9:04:00,9:04:00,70142,14,San Jose Diridon,0,0,41156.3781547117,1,,,,,1,1,,,,
422_holiday,9:09:00,9:09:00,70152,15,San Jose Diridon,0,0,45007.3291685496,1,,,,,1,1,,,,
422_holiday,9:12:00,9:12:00,70162,16,San Jose Diridon,0,0,46761.4214381410,1,,,,,1,1,,,,
422_holiday,9:16:00,9:16:00,70172,17,San Jose Diridon,0,0,48771.6171520558,1,,,,,1,1,,,,
422_holiday,9:20:00,9:20:00,70192,18,San Jose Diridon,0,0,51319.8870568314,1,,,,,1,1,,,,
422_holiday,9:24:00,9:24:00,70202,19,San Jose Diridon,0,0,55259.5721677872,1,,,,,1,1,,,,
422_holiday,9:29:00,9:29:00,70212,20,San Jose Diridon,0,0,58367.9864431508,1,,,,,1,1,,,,
422_holiday,9:34:00,9:34:00,70222,21,San Jose Diridon,0,0,62680.5038632979,1,,,,,1,1,,,,
422_holiday,9:38:00,9:38:00,70232,22,San Jose Diridon,0,0,65870.4476367443,1,,,,,1,1,,,,
422_holiday,9:44:00,9:44:00,70242,23,San Jose Diridon,0,0,71760.1277682295,1,,,,,1,1,,,,
422_holiday,9:52:00,9:52:00,70262,24,San Jose Diridon,0,0,75885.4155732099,1,,,,,1,1,,,,
424_holiday,9:37:00,9:37:00,70012,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
424_holiday,9:41:00,9:41:00,70022,2,San Jose Diridon,0,0,2521.9493493327,1,,,,,1,1,,,,
424_holiday,9:48:00,9:48:00,70032,3,San Jose Diridon,0,0,8397.8479491068,1,,,,,1,1,,,,
424_holiday,9:54:00,9:54:00,70042,4,San Jose Diridon,0,0,15088.0092277266,1,,,,,1,1,,,,
424_holiday,10:00:00,10:00:00,70052,5,San Jose Diridon,0,0,18052.8628122446,1,,,,,1,1,,,,
424_holiday,10:04:00,10:04:00,70062,6,San Jose Diridon,0,0,22207.6548813605,1,,,,,1,1,,,,
424_holiday,10:08:00,10:08:00,70072,7,San Jose Diridon,0,0,24756.8268536440,1,,,,,1,1,,,,
424_holiday,10:11:00,10:11:00,70082,8,San Jose Diridon,0,0,26517.3454040895,1,,,,,1,1,,,,
424_holiday,10:15:00,10:15:00,70092,9,San Jose Diridon,0,0,28824.0211611804,1,,,,,1,1,,,,
424_holiday,10:18:00,10:18:00,70102,10,San Jose Diridon,0,0,30973.0132862351,1,,,,,1,1,,,,
424_holiday,10:22:00,10:22:00,70112,11,San Jose Diridon,0,0,32977.8777135427,1,,,,,1,1,,,,
424_holiday,10:26:00,10:26:00,70122,12,San Jose Diridon,0,0,35672.8824949724,1,,,,,1,1,,,,
424_holiday,10:29:00,10:29:00,70132,13,San Jose Diridon,0,0,37663.7600330364,1,,,,,1,1,,,,
424_holiday,10:34:00,10:34:00,70142,14,San Jose Diridon,0,0,41156.3781547117,1,,,,,1,1,,,,
424_holiday,10:39:00,10:39:00,70152,15,San Jose Diridon,0,0,45007.3291685496,1,,,,,1,1,,,,
424_holiday,10:42:00,10:42:00,70162,16,San Jose Diridon,0,0,46761.4214381410,1,,,,,1,1,,,,
424_holiday,10:46:00,10:46:00,70172,17,San Jose Diridon,0,0,48771.6171520558,1,,,,,1,1,,,,
424_holiday,10:50:00,10:50:00,70192,18,San Jose Diridon,0,0,51319.8870568314,1,,,,,1,1,,,,
424_holiday,10:54:00,10:54:00,70202,19,San Jose Diridon,0,0,55259.5721677872,1,,,,,1,1,,,,
424_holiday,10:59:00,10:59:00,70212,20,San Jose Diridon,0,0,58367.9864431508,1,,,,,1,1,,,,
424_holiday,11:04:00,11:04:00,70222,21,San Jose Diridon,0,0,62680.5038632979,1,,,,,1,1,,,,
424_holiday,11:08:00,11:08:00,70232,22,San Jose Diridon,0,0,65870.4476367443,1,,,,,1,1,,,,
424_holiday,11:14:00,11:14:00,70242,23,San Jose Diridon,0,0,71760.1277682295,1,,,,,1,1,,,,
424_holiday,11:22:00,11:22:00,70262,24,San Jose Diridon,0,0,75885.4155732099,1,,,,,1,1,,,,
426_holiday,11:07:00,11:07:00,70012,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
426_holiday,11:11:00,11:11:00,70022,2,San Jose Diridon,0,0,2521.9493493327,1,,,,,1,1,,,,
426_holiday,11:18:00,11:18:00,70032,3,San Jose Diridon,0,0,8397.8479491068,1,,,,,1,1,,,,
426_holiday,11:24:00,11:24:00,70042,4,San Jose Diridon,0,0,15088.0092277266,1,,,,,1,1,,,,
426_holiday,11:30:00,11:30:00,70052,5,San Jose Diridon,0,0,18052.8628122446,1,,,,,1,1,,,,
426_holiday,11:34:00,11:34:00,70062,6,San Jose Diridon,0,0,22207.6548813605,1,,,,,1,1,,,,
426_holiday,11:38:00,11:38:00,70072,7,San Jose Diridon,0,0,24756.8268536440,1,,,,,1,1,,,,
426_holiday,11:41:00,11:41:00,70082,8,San Jose Diridon,0,0,26517.3454040895,1,,,,,1,1,,,,
426_holiday,11:45:00,11:45:00,70092,9,San Jose Diridon,0,0,28824.0211611804,1,,,,,1,1,,,,
426_holiday,11:48:00,11:48:00,70102,10,San Jose Diridon,0,0,30973.0132862351,1,,,,,1,1,,,,
426_holiday,11:52:00,11:52:00,70112,11,San Jose Diridon,0,0,32977.8777135427,1,,,,,1,1,,,,
426_holiday,11:56:00,11:56:00,70122,12,San Jose Diridon,0,0,35672.8824949724,1,,,,,1,1,,,,
426_holiday,11:59:00,11:59:00,70132,13,San Jose Diridon,0,0,37663.7600330364,1,,,,,1,1,,,,
426_holiday,12:04:00,12:04:00,70142,14,San Jose Diridon,0,0,41156.3781547117,1,,,,,1,1,,,,
426_holiday,12:09:00,12:09:00,70152,15,San Jose Diridon,0,0,45007.3291685496,1,,,,,1,1,,,,
426_holiday,12:12:00,12:12:00,70162,16,San Jose Diridon,0,0,46761.4214381410,1,,,,,1,1,,,,
426_holiday,12:16:00,12:16:00,70172,17,San Jose Diridon,0,0,48771.6171520558,1,,,,,1,1,,,,
426_holiday,12:20:00,12:20:00,70192,18,San Jose Diridon,0,0,51319.8870568314,1,,,,,1,1,,,,
426_holiday,12:24:00,12:24:00,70202,19,San Jose Diridon,0,0,55259.5721677872,1,,,,,1,1,,,,
426_holiday,12:29:00,12:29:00,70212,20,San Jose Diridon,0,0,58367.9864431508,1,,,,,1,1,,,,
426_holiday,12:34:00,12:34:00,70222,21,San Jose Diridon,0,0,62680.5038632979,1,,,,,1,1,,,,
426_holiday,12:38:00,12:38:00,70232,22,San Jose Diridon,0,0,65870.4476367443,1,,,,,1,1,,,,
426_holiday,12:44:00,12:44:00,70242,23,San Jose Diridon,0,0,71760.1277682295,1,,,,,1,1,,,,
426_holiday,12:52:00,12:52:00,70262,24,San Jose Diridon,0,0,75885.4155732099,1,,,,,1,1,,,,
432_holiday,15:37:00,15:37:00,70012,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
432_holiday,15:41:00,15:41:00,70022,2,San Jose Diridon,0,0,2521.9493493327,1,,,,,1,1,,,,
432_holiday,15:48:00,15:48:00,70032,3,San Jose Diridon,0,0,8397.8479491068,1,,,,,1,1,,,,
432_holiday,15:54:00,15:54:00,70042,4,San Jose Diridon,0,0,15088.0092277266,1,,,,,1,1,,,,
432_holiday,16:00:00,16:00:00,70052,5,San Jose Diridon,0,0,18052.8628122446,1,,,,,1,1,,,,
432_holiday,16:04:00,16:04:00,70062,6,San Jose Diridon,0,0,22207.6548813605,1,,,,,1,1,,,,
432_holiday,16:08:00,16:08:00,70072,7,San Jose Diridon,0,0,24756.8268536440,1,,,,,1,1,,,,
432_holiday,16:11:00,16:11:00,70082,8,San Jose Diridon,0,0,26517.3454040895,1,,,,,1,1,,,,
432_holiday,16:15:00,16:15:00,70092,9,San Jose Diridon,0,0,28824.0211611804,1,,,,,1,1,,,,
432_holiday,16:18:00,16:18:00,70102,10,San Jose Diridon,0,0,30973.0132862351,1,,,,,1,1,,,,
432_holiday,16:22:00,16:22:00,70112,11,San Jose Diridon,0,0,32977.8777135427,1,,,,,1,1,,,,
432_holiday,16:26:00,16:26:00,70122,12,San Jose Diridon,0,0,35672.8824949724,1,,,,,1,1,,,,
432_holiday,16:29:00,16:29:00,70132,13,San Jose Diridon,0,0,37663.7600330364,1,,,,,1,1,,,,
432_holiday,16:34:00,16:34:00,70142,14,San Jose Diridon,0,0,41156.3781547117,1,,,,,1,1,,,,
432_holiday,16:39:00,16:39:00,70152,15,San Jose Diridon,0,0,45007.3291685496,1,,,,,1,1,,,,
432_holiday,16:42:00,16:42:00,70162,16,San Jose Diridon,0,0,46761.4214381410,1,,,,,1,1,,,,
432_holiday,16:46:00,16:46:00,70172,17,San Jose Diridon,0,0,48771.6171520558,1,,,,,1,1,,,,
432_holiday,16:50:00,16:50:00,70192,18,San Jose Diridon,0,0,51319.8870568314,1,,,,,1,1,,,,
432_holiday,16:54:00,16:54:00,70202,19,San Jose Diridon,0,0,55259.5721677872,1,,,,,1,1,,,,
432_holiday,16:59:00,16:59:00,70212,20,San Jose Diridon,0,0,58367.9864431508,1,,,,,1,1,,,,
432_holiday,17:04:00,17:04:00,70222,21,San Jose Diridon,0,0,62680.5038632979,1,,,,,1,1,,,,
432_holiday,17:08:00,17:08:00,70232,22,San Jose Diridon,0,0,65870.4476367443,1,,,,,1,1,,,,
432_holiday,17:14:00,17:14:00,70242,23,San Jose Diridon,0,0,71760.1277682295,1,,,,,1,1,,,,
432_holiday,17:22:00,17:22:00,70262,24,San Jose Diridon,0,0,75885.4155732099,1,,,,,1,1,,,,
434_holiday,17:07:00,17:07:00,70012,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
434_holiday,17:11:00,17:11:00,70022,2,San Jose Diridon,0,0,2521.9493493327,1,,,,,1,1,,,,
434_holiday,17:18:00,17:18:00,70032,3,San Jose Diridon,0,0,8397.8479491068,1,,,,,1,1,,,,
434_holiday,17:24:00,17:24:00,70042,4,San Jose Diridon,0,0,15088.0092277266,1,,,,,1,1,,,,
434_holiday,17:30:00,17:30:00,70052,5,San Jose Diridon,0,0,18052.8628122446,1,,,,,1,1,,,,
434_holiday,17:34:00,17:34:00,70062,6,San Jose Diridon,0,0,22207.6548813605,1,,,,,1,1,,,,
434_holiday,17:38:00,17:38:00,70072,7,San Jose Diridon,0,0,24756.8268536440,1,,,,,1,1,,,,
434_holiday,17:41:00,17:41:00,70082,8,San Jose Diridon,0,0,26517.3454040895,1,,,,,1,1,,,,
434_holiday,17:45:00,17:45:00,70092,9,San Jose Diridon,0,0,28824.0211611804,1,,,,,1,1,,,,
434_holiday,17:48:00,17:48:00,70102,10,San Jose Diridon,0,0,30973.0132862351,1,,,,,1,1,,,,
434_holiday,17:52:00,17:52:00,70112,11,San Jose Diridon,0,0,32977.8777135427,1,,,,,1,1,,,,
434_holiday,17:56:00,17:56:00,70122,12,San Jose Diridon,0,0,35672.8824949724,1,,,,,1,1,,,,
434_holiday,17:59:00,17:59:00,70132,13,San Jose Diridon,0,0,37663.7600330364,1,,,,,1,1,,,,
434_holiday,18:04:00,18:04:00,70142,14,San Jose Diridon,0,0,41156.3781547117,1,,,,,1,1,,,,
434_holiday,18:09:00,18:09:00,70152,15,San Jose Diridon,0,0,45007.3291685496,1,,,,,1,1,,,,
434_holiday,18:12:00,18:12:00,70162,16,San Jose Diridon,0,0,46761.4214381410,1,,,,,1,1,,,,
434_holiday,18:16:00,18:16:00,70172,17,San Jose Diridon,0,0,48771.6171520558,1,,,,,1,1,,,,
434_holiday,18:20:00,18:20:00,70192,18,San Jose Diridon,0,0,51319.8870568314,1,,,,,1,1,,,,
434_holiday,18:24:00,18:24:00,70202,19,San Jose Diridon,0,0,55259.5721677872,1,,,,,1,1,,,,
434_holiday,18:29:00,18:29:00,70212,20,San Jose Diridon,0,0,58367.9864431508,1,,,,,1,1,,,,
434_holiday,18:34:00,18:34:00,70222,21,San Jose Diridon,0,0,62680.5038632979,1,,,,,1,1,,,,
434_holiday,18:38:00,18:38:00,70232,22,San Jose Diridon,0,0,65870.4476367443,1,,,,,1,1,,,,
434_holiday,18:44:00,18:44:00,70242,23,San Jose Diridon,0,0,71760.1277682295,1,,,,,1,1,,,,
434_holiday,18:52:00,18:52:00,70262,24,San Jose Diridon,0,0,75885.4155732099,1,,,,,1,1,,,,
436_holiday,18:37:00,18:37:00,70012,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
436_holiday,18:41:00,18:41:00,70022,2,San Jose Diridon,0,0,2521.9493493327,1,,,,,1,1,,,,
436_holiday,18:48:00,18:48:00,70032,3,San Jose Diridon,0,0,8397.8479491068,1,,,,,1,1,,,,
436_holiday,18:54:00,18:54:00,70042,4,San Jose Diridon,0,0,15088.0092277266,1,,,,,1,1,,,,
436_holiday,19:00:00,19:00:00,70052,5,San Jose Diridon,0,0,18052.8628122446,1,,,,,1,1,,,,
436_holiday,19:04:00,19:04:00,70062,6,San Jose Diridon,0,0,22207.6548813605,1,,,,,1,1,,,,
436_holiday,19:08:00,19:08:00,70072,7,San Jose Diridon,0,0,24756.8268536440,1,,,,,1,1,,,,
436_holiday,19:11:00,19:11:00,70082,8,San Jose Diridon,0,0,26517.3454040895,1,,,,,1,1,,,,
436_holiday,19:15:00,19:15:00,70092,9,San Jose Diridon,0,0,28824.0211611804,1,,,,,1,1,,,,
436_holiday,19:18:00,19:18:00,70102,10,San Jose Diridon,0,0,30973.0132862351,1,,,,,1,1,,,,
436_holiday,19:22:00,19:22:00,70112,11,San Jose Diridon,0,0,32977.8777135427,1,,,,,1,1,,,,
436_holiday,19:26:00,19:26:00,70122,12,San Jose Diridon,0,0,35672.8824949724,1,,,,,1,1,,,,
436_holiday,19:29:00,19:29:00,70132,13,San Jose Diridon,0,0,37663.7600330364,1,,,,,1,1,,,,
436_holiday,19:34:00,19:34:00,70142,14,San Jose Diridon,0,0,41156.3781547117,1,,,,,1,1,,,,
436_holiday,19:39:00,19:39:00,70152,15,San Jose Diridon,0,0,45007.3291685496,1,,,,,1,1,,,,
436_holiday,19:42:00,19:42:00,70162,16,San Jose Diridon,0,0,46761.4214381410,1,,,,,1,1,,,,
436_holiday,19:46:00,19:46:00,70172,17,San Jose Diridon,0,0,48771.6171520558,1,,,,,1,1,,,,
436_holiday,19:50:00,19:50:00,70192,18,San Jose Diridon,0,0,51319.8870568314,1,,,,,1,1,,,,
436_holiday,19:54:00,19:54:00,70202,19,San Jose Diridon,0,0,55259.5721677872,1,,,,,1,1,,,,
436_holiday,19:59:00,19:59:00,70212,20,San Jose Diridon,0,0,58367.9864431508,1,,,,,1,1,,,,
436_holiday,20:04:00,20:04:00,70222,21,San Jose Diridon,0,0,62680.5038632979,1,,,,,1,1,,,,
436_holiday,20:08:00,20:08:00,70232,22,San Jose Diridon,0,0,65870.4476367443,1,,,,,1,1,,,,
436_holiday,20:14:00,20:14:00,70242,23,San Jose Diridon,0,0,71760.1277682295,1,,,,,1,1,,,,
436_holiday,20:22:00,20:22:00,70262,24,San Jose Diridon,0,0,75885.4155732099,1,,,,,1,1,,,,
428_holiday,12:37:00,12:37:00,70012,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
428_holiday,12:41:00,12:41:00,70022,2,San Jose Diridon,0,0,2521.9493493327,1,,,,,1,1,,,,
428_holiday,12:48:00,12:48:00,70032,3,San Jose Diridon,0,0,8397.8479491068,1,,,,,1,1,,,,
428_holiday,12:54:00,12:54:00,70042,4,San Jose Diridon,0,0,15088.0092277266,1,,,,,1,1,,,,
428_holiday,13:00:00,13:00:00,70052,5,San Jose Diridon,0,0,18052.8628122446,1,,,,,1,1,,,,
428_holiday,13:04:00,13:04:00,70062,6,San Jose Diridon,0,0,22207.6548813605,1,,,,,1,1,,,,
428_holiday,13:08:00,13:08:00,70072,7,San Jose Diridon,0,0,24756.8268536440,1,,,,,1,1,,,,
428_holiday,13:11:00,13:11:00,70082,8,San Jose Diridon,0,0,26517.3454040895,1,,,,,1,1,,,,
428_holiday,13:15:00,13:15:00,70092,9,San Jose Diridon,0,0,28824.0211611804,1,,,,,1,1,,,,
428_holiday,13:18:00,13:18:00,70102,10,San Jose Diridon,0,0,30973.0132862351,1,,,,,1,1,,,,
428_holiday,13:22:00,13:22:00,70112,11,San Jose Diridon,0,0,32977.8777135427,1,,,,,1,1,,,,
428_holiday,13:26:00,13:26:00,70122,12,San Jose Diridon,0,0,35672.8824949724,1,,,,,1,1,,,,
428_holiday,13:29:00,13:29:00,70132,13,San Jose Diridon,0,0,37663.7600330364,1,,,,,1,1,,,,
428_holiday,13:34:00,13:34:00,70142,14,San Jose Diridon,0,0,41156.3781547117,1,,,,,1,1,,,,
428_holiday,13:39:00,13:39:00,70152,15,San Jose Diridon,0,0,45007.3291685496,1,,,,,1,1,,,,
428_holiday,13:42:00,13:42:00,70162,16,San Jose Diridon,0,0,46761.4214381410,1,,,,,1,1,,,,
428_holiday,13:46:00,13:46:00,70172,17,San Jose Diridon,0,0,48771.6171520558,1,,,,,1,1,,,,
428_holiday,13:50:00,13:50:00,70192,18,San Jose Diridon,0,0,51319.8870568314,1,,,,,1,1,,,,
428_holiday,13:54:00,13:54:00,70202,19,San Jose Diridon,0,0,55259.5721677872,1,,,,,1,1,,,,
428_holiday,13:59:00,13:59:00,70212,20,San Jose Diridon,0,0,58367.9864431508,1,,,,,1,1,,,,
428_holiday,14:04:00,14:04:00,70222,21,San Jose Diridon,0,0,62680.5038632979,1,,,,,1,1,,,,
428_holiday,14:08:00,14:08:00,70232,22,San Jose Diridon,0,0,65870.4476367443,1,,,,,1,1,,,,
428_holiday,14:14:00,14:14:00,70242,23,San Jose Diridon,0,0,71760.1277682295,1,,,,,1,1,,,,
428_holiday,14:22:00,14:22:00,70262,24,San Jose Diridon,0,0,75885.4155732099,1,,,,,1,1,,,,
430_holiday,14:07:00,14:07:00,70012,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
430_holiday,14:11:00,14:11:00,70022,2,San Jose Diridon,0,0,2521.9493493327,1,,,,,1,1,,,,
430_holiday,14:18:00,14:18:00,70032,3,San Jose Diridon,0,0,8397.8479491068,1,,,,,1,1,,,,
430_holiday,14:24:00,14:24:00,70042,4,San Jose Diridon,0,0,15088.0092277266,1,,,,,1,1,,,,
430_holiday,14:30:00,14:30:00,70052,5,San Jose Diridon,0,0,18052.8628122446,1,,,,,1,1,,,,
430_holiday,14:34:00,14:34:00,70062,6,San Jose Diridon,0,0,22207.6548813605,1,,,,,1,1,,,,
430_holiday,14:38:00,14:38:00,70072,7,San Jose Diridon,0,0,24756.8268536440,1,,,,,1,1,,,,
430_holiday,14:41:00,14:41:00,70082,8,San Jose Diridon,0,0,26517.3454040895,1,,,,,1,1,,,,
430_holiday,14:45:00,14:45:00,70092,9,San Jose Diridon,0,0,28824.0211611804,1,,,,,1,1,,,,
430_holiday,14:48:00,14:48:00,70102,10,San Jose Diridon,0,0,30973.0132862351,1,,,,,1,1,,,,
430_holiday,14:52:00,14:52:00,70112,11,San Jose Diridon,0,0,32977.8777135427,1,,,,,1,1,,,,
430_holiday,14:56:00,14:56:00,70122,12,San Jose Diridon,0,0,35672.8824949724,1,,,,,1,1,,,,
430_holiday,14:59:00,14:59:00,70132,13,San Jose Diridon,0,0,37663.7600330364,1,,,,,1,1,,,,
430_holiday,15:04:00,15:04:00,70142,14,San Jose Diridon,0,0,41156.3781547117,1,,,,,1,1,,,,
430_holiday,15:09:00,15:09:00,70152,15,San Jose Diridon,0,0,45007.3291685496,1,,,,,1,1,,,,
430_holiday,15:12:00,15:12:00,70162,16,San Jose Diridon,0,0,46761.4214381410,1,,,,,1,1,,,,
430_holiday,15:16:00,15:16:00,70172,17,San Jose Diridon,0,0,48771.6171520558,1,,,,,1,1,,,,
430_holiday,15:20:00,15:20:00,70192,18,San Jose Diridon,0,0,51319.8870568314,1,,,,,1,1,,,,
430_holiday,15:24:00,15:24:00,70202,19,San Jose Diridon,0,0,55259.5721677872,1,,,,,1,1,,,,
430_holiday,15:29:00,15:29:00,70212,20,San Jose Diridon,0,0,58367.9864431508,1,,,,,1,1,,,,
430_holiday,15:34:00,15:34:00,70222,21,San Jose Diridon,0,0,62680.5038632979,1,,,,,1,1,,,,
430_holiday,15:38:00,15:38:00,70232,22,San Jose Diridon,0,0,65870.4476367443,1,,,,,1,1,,,,
430_holiday,15:44:00,15:44:00,70242,23,San Jose Diridon,0,0,71760.1277682295,1,,,,,1,1,,,,
430_holiday,15:52:00,15:52:00,70262,24,San Jose Diridon,0,0,75885.4155732099,1,,,,,1,1,,,,
438_holiday,20:07:00,20:07:00,70012,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
438_holiday,20:11:00,20:11:00,70022,2,San Jose Diridon,0,0,2521.9493493327,1,,,,,1,1,,,,
438_holiday,20:18:00,20:18:00,70032,3,San Jose Diridon,0,0,8397.8479491068,1,,,,,1,1,,,,
438_holiday,20:24:00,20:24:00,70042,4,San Jose Diridon,0,0,15088.0092277266,1,,,,,1,1,,,,
438_holiday,20:30:00,20:30:00,70052,5,San Jose Diridon,0,0,18052.8628122446,1,,,,,1,1,,,,
438_holiday,20:34:00,20:34:00,70062,6,San Jose Diridon,0,0,22207.6548813605,1,,,,,1,1,,,,
438_holiday,20:38:00,20:38:00,70072,7,San Jose Diridon,0,0,24756.8268536440,1,,,,,1,1,,,,
438_holiday,20:41:00,20:41:00,70082,8,San Jose Diridon,0,0,26517.3454040895,1,,,,,1,1,,,,
438_holiday,20:45:00,20:45:00,70092,9,San Jose Diridon,0,0,28824.0211611804,1,,,,,1,1,,,,
438_holiday,20:48:00,20:48:00,70102,10,San Jose Diridon,0,0,30973.0132862351,1,,,,,1,1,,,,
438_holiday,20:52:00,20:52:00,70112,11,San Jose Diridon,0,0,32977.8777135427,1,,,,,1,1,,,,
438_holiday,20:56:00,20:56:00,70122,12,San Jose Diridon,0,0,35672.8824949724,1,,,,,1,1,,,,
438_holiday,20:59:00,20:59:00,70132,13,San Jose Diridon,0,0,37663.7600330364,1,,,,,1,1,,,,
438_holiday,21:04:00,21:04:00,70142,14,San Jose Diridon,0,0,41156.3781547117,1,,,,,1,1,,,,
438_holiday,21:09:00,21:09:00,70152,15,San Jose Diridon,0,0,45007.3291685496,1,,,,,1,1,,,,
438_holiday,21:12:00,21:12:00,70162,16,San Jose Diridon,0,0,46761.4214381410,1,,,,,1,1,,,,
438_holiday,21:16:00,21:16:00,70172,17,San Jose Diridon,0,0,48771.6171520558,1,,,,,1,1,,,,
438_holiday,21:20:00,21:20:00,70192,18,San Jose Diridon,0,0,51319.8870568314,1,,,,,1,1,,,,
438_holiday,21:24:00,21:24:00,70202,19,San Jose Diridon,0,0,55259.5721677872,1,,,,,1,1,,,,
438_holiday,21:29:00,21:29:00,70212,20,San Jose Diridon,0,0,58367.9864431508,1,,,,,1,1,,,,
438_holiday,21:34:00,21:34:00,70222,21,San Jose Diridon,0,0,62680.5038632979,1,,,,,1,1,,,,
438_holiday,21:38:00,21:38:00,70232,22,San Jose Diridon,0,0,65870.4476367443,1,,,,,1,1,,,,
438_holiday,21:44:00,21:44:00,70242,23,San Jose Diridon,0,0,71760.1277682295,1,,,,,1,1,,,,
438_holiday,21:52:00,21:52:00,70262,24,San Jose Diridon,0,0,75885.4155732099,1,,,,,1,1,,,,
440_holiday,21:37:00,21:37:00,70012,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
440_holiday,21:41:00,21:41:00,70022,2,San Jose Diridon,0,0,2521.9493493327,1,,,,,1,1,,,,
440_holiday,21:48:00,21:48:00,70032,3,San Jose Diridon,0,0,8397.8479491068,1,,,,,1,1,,,,
440_holiday,21:54:00,21:54:00,70042,4,San Jose Diridon,0,0,15088.0092277266,1,,,,,1,1,,,,
440_holiday,22:00:00,22:00:00,70052,5,San Jose Diridon,0,0,18052.8628122446,1,,,,,1,1,,,,
440_holiday,22:04:00,22:04:00,70062,6,San Jose Diridon,0,0,22207.6548813605,1,,,,,1,1,,,,
440_holiday,22:08:00,22:08:00,70072,7,San Jose Diridon,0,0,24756.8268536440,1,,,,,1,1,,,,
